Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,California,WECC,SPP,MISO,ERCOT,SERC,PJM,NewYork,NewEngland,Canada
4442,1.056533251,1.097555958,1.080317555,1.099525467,1.074458847,1.075928898,1.034932378,1.047368461,1.038064931,1.068542467,1.080317555,1.080317555,1.080317555,1.042734235,1.065562383,1.097555958,1.101788205,1.038064931,1.065562383,1.059557886,1.080317555,1.038064931,1.080317555,1.080317555,1.042734235,1.047368461,1.047368461,1.047368461,1.080317555,1.080317555,1.075928898,1.068542467,1.101788205,1.097555958,1.056533251,1.074458847,1.099525467,1.065562383,1.065562383,1.047368461
4443,0.940993313,0.972352562,0.959174899,0.979284003,0.95469629,0.95582005,0.92448082,0.933987413,0.926875457,0.950173594,0.959174899,0.959174899,0.959174899,0.930444842,0.94789551,0.972352562,0.975587845,0.926875457,0.94789551,0.943305453,0.959174899,0.926875457,0.959174899,0.959174899,0.930444842,0.933987413,0.933987413,0.933987413,0.959174899,0.959174899,0.95582005,0.950173594,0.975587845,0.972352562,0.940993313,0.95469629,0.979284003,0.94789551,0.94789551,0.933987413
4444,0.825453374,0.847149165,0.838032244,0.859042539,0.834933733,0.835711202,0.814029261,0.820606366,0.815685983,0.831804721,0.838032244,0.838032244,0.838032244,0.81815545,0.830228636,0.847149165,0.849387485,0.815685983,0.830228636,0.827053021,0.838032244,0.815685983,0.838032244,0.838032244,0.81815545,0.820606366,0.820606366,0.820606366,0.838032244,0.838032244,0.835711202,0.831804721,0.849387485,0.847149165,0.825453374,0.834933733,0.859042539,0.830228636,0.830228636,0.820606366
4445,0.709913435,0.721945769,0.716889588,0.738801075,0.715171176,0.715602355,0.703577702,0.707225319,0.704496509,0.713435847,0.716889588,0.716889588,0.716889588,0.705866058,0.712561762,0.721945769,0.723187125,0.704496509,0.712561762,0.710800588,0.716889588,0.704496509,0.716889588,0.716889588,0.705866058,0.707225319,0.707225319,0.707225319,0.716889588,0.716889588,0.715602355,0.713435847,0.723187125,0.721945769,0.709913435,0.715171176,0.738801075,0.712561762,0.712561762,0.707225319
4446,0.594373496,0.596742372,0.595746932,0.61855961,0.595408618,0.595493507,0.593126144,0.593844271,0.593307034,0.595066974,0.595746932,0.595746932,0.595746932,0.593576666,0.594894888,0.596742372,0.596986765,0.593307034,0.594894888,0.594548155,0.595746932,0.593307034,0.595746932,0.595746932,0.593576666,0.593844271,0.593844271,0.593844271,0.595746932,0.595746932,0.595493507,0.595066974,0.596986765,0.596742372,0.594373496,0.595408618,0.61855961,0.594894888,0.594894888,0.593844271
4447,0.478833558,0.471538976,0.474604277,0.498318146,0.475646061,0.47538466,0.482674585,0.480463224,0.48211756,0.476698101,0.474604277,0.474604277,0.474604277,0.481287273,0.477228014,0.471538976,0.470786405,0.48211756,0.477228014,0.478295723,0.474604277,0.48211756,0.474604277,0.474604277,0.481287273,0.480463224,0.480463224,0.480463224,0.474604277,0.474604277,0.47538466,0.476698101,0.470786405,0.471538976,0.478833558,0.475646061,0.498318146,0.477228014,0.477228014,0.480463224
4448,0.363293619,0.346335579,0.353461621,0.378076682,0.355883504,0.355275812,0.372223026,0.367082176,0.370928086,0.358329228,0.353461621,0.353461621,0.353461621,0.368997881,0.35956114,0.346335579,0.344586045,0.370928086,0.35956114,0.36204329,0.353461621,0.370928086,0.353461621,0.353461621,0.368997881,0.367082176,0.367082176,0.367082176,0.353461621,0.353461621,0.355275812,0.358329228,0.344586045,0.346335579,0.363293619,0.355883504,0.378076682,0.35956114,0.35956114,0.367082176
4449,0.632215017,0.599101277,0.613016204,0.65794097,0.617745384,0.616558751,0.649651353,0.639612883,0.64712274,0.622521116,0.613016204,0.613016204,0.613016204,0.643353654,0.624926655,0.599101277,0.595684985,0.64712274,0.624926655,0.629773516,0.613016204,0.64712274,0.613016204,0.613016204,0.643353654,0.639612883,0.639612883,0.639612883,0.613016204,0.613016204,0.616558751,0.622521116,0.595684985,0.599101277,0.632215017,0.617745384,0.65794097,0.624926655,0.624926655,0.639612883
4450,0.767683404,0.784547467,0.777460916,0.798921807,0.775052454,0.775656779,0.758803482,0.763915842,0.760091246,0.772620284,0.777460916,0.777460916,0.777460916,0.762010754,0.771395199,0.784547467,0.786287305,0.760091246,0.771395199,0.768926804,0.777460916,0.760091246,0.777460916,0.777460916,0.762010754,0.763915842,0.763915842,0.763915842,0.777460916,0.777460916,0.775656779,0.772620284,0.786287305,0.784547467,0.767683404,0.775052454,0.798921807,0.771395199,0.771395199,0.763915842
4451,0.565488512,0.565441523,0.565461268,0.588499244,0.565467979,0.565466295,0.565513254,0.565499009,0.565509666,0.565474756,0.565461268,0.565461268,0.565461268,0.565504318,0.565478169,0.565441523,0.565436675,0.565509666,0.565478169,0.565485047,0.565461268,0.565509666,0.565461268,0.565461268,0.565504318,0.565499009,0.565499009,0.565499009,0.565461268,0.565461268,0.565466295,0.565474756,0.565436675,0.565441523,0.565488512,0.565467979,0.588499244,0.565478169,0.565478169,0.565499009
4452,1.438979211,1.35739837,1.391679955,1.497533833,1.403331023,1.400407569,1.481936333,1.457205003,1.475706702,1.415096781,1.391679955,1.391679955,1.391679955,1.466420974,1.4210232,1.35739837,1.348981804,1.475706702,1.4210232,1.432964196,1.391679955,1.475706702,1.391679955,1.391679955,1.466420974,1.457205003,1.457205003,1.457205003,1.391679955,1.391679955,1.400407569,1.415096781,1.348981804,1.35739837,1.438979211,1.403331023,1.497533833,1.4210232,1.4210232,1.457205003
4453,1.360633619,1.285717913,1.317198701,1.416000219,1.327897879,1.325213271,1.400081154,1.377370368,1.394360483,1.338702378,1.317198701,1.317198701,1.317198701,1.385833397,1.344144609,1.285717913,1.277988979,1.394360483,1.344144609,1.355110029,1.317198701,1.394360483,1.317198701,1.317198701,1.385833397,1.377370368,1.377370368,1.377370368,1.317198701,1.317198701,1.325213271,1.338702378,1.277988979,1.285717913,1.360633619,1.327897879,1.416000219,1.344144609,1.344144609,1.377370368
4454,1.282288027,1.214037456,1.242717447,1.334466606,1.252464736,1.250018973,1.318225976,1.297535733,1.313014263,1.262307975,1.242717447,1.242717447,1.242717447,1.305245819,1.267266019,1.214037456,1.206996154,1.313014263,1.267266019,1.277255862,1.242717447,1.313014263,1.242717447,1.242717447,1.305245819,1.297535733,1.297535733,1.297535733,1.242717447,1.242717447,1.250018973,1.262307975,1.206996154,1.214037456,1.282288027,1.252464736,1.334466606,1.267266019,1.267266019,1.297535733
4455,1.203942435,1.142357,1.168236193,1.252932992,1.177031592,1.174824675,1.236370797,1.217701098,1.231668044,1.185913571,1.168236193,1.168236193,1.168236193,1.224658241,1.190387429,1.142357,1.136003329,1.231668044,1.190387429,1.199401695,1.168236193,1.231668044,1.168236193,1.168236193,1.224658241,1.217701098,1.217701098,1.217701098,1.168236193,1.168236193,1.174824675,1.185913571,1.136003329,1.142357,1.203942435,1.177031592,1.252932992,1.190387429,1.190387429,1.217701098
4456,1.125596843,1.070676543,1.093754939,1.171399379,1.101598449,1.099630377,1.154515618,1.137866463,1.150321825,1.109519168,1.093754939,1.093754939,1.093754939,1.144070664,1.113508839,1.070676543,1.065010503,1.150321825,1.113508839,1.121547529,1.093754939,1.150321825,1.093754939,1.093754939,1.144070664,1.137866463,1.137866463,1.137866463,1.093754939,1.093754939,1.099630377,1.109519168,1.065010503,1.070676543,1.125596843,1.101598449,1.171399379,1.113508839,1.113508839,1.137866463
4457,1.047251251,0.998996086,1.019273685,1.089865766,1.026165305,1.024436079,1.072660439,1.058031828,1.068975605,1.033124765,1.019273685,1.019273685,1.019273685,1.063483086,1.036630249,0.998996086,0.994017678,1.068975605,1.036630249,1.043693362,1.019273685,1.068975605,1.019273685,1.019273685,1.063483086,1.058031828,1.058031828,1.058031828,1.019273685,1.019273685,1.024436079,1.033124765,0.994017678,0.998996086,1.047251251,1.026165305,1.089865766,1.036630249,1.036630249,1.058031828
4458,1.065082956,1.030962268,1.045300331,1.108423075,1.050173319,1.048950603,1.08304951,1.072705783,1.080444005,1.055094276,1.045300331,1.045300331,1.045300331,1.076560306,1.057572964,1.030962268,1.027442091,1.080444005,1.057572964,1.062567213,1.045300331,1.080444005,1.045300331,1.045300331,1.076560306,1.072705783,1.072705783,1.072705783,1.045300331,1.045300331,1.048950603,1.055094276,1.027442091,1.030962268,1.065082956,1.050173319,1.108423075,1.057572964,1.057572964,1.072705783
4459,1.082914662,1.062928449,1.071326978,1.126980384,1.074181333,1.073465127,1.093438581,1.087379737,1.091912405,1.077063787,1.071326978,1.071326978,1.071326978,1.089637526,1.07851568,1.062928449,1.060866503,1.091912405,1.07851568,1.081441064,1.071326978,1.091912405,1.071326978,1.071326978,1.089637526,1.087379737,1.087379737,1.087379737,1.071326978,1.071326978,1.073465127,1.077063787,1.060866503,1.062928449,1.082914662,1.074181333,1.126980384,1.07851568,1.07851568,1.087379737
4460,1.100746368,1.09489463,1.097353625,1.145537694,1.098189348,1.09797965,1.103827653,1.102053691,1.103380805,1.099033297,1.097353625,1.097353625,1.097353625,1.102714746,1.099458395,1.09489463,1.094290915,1.103380805,1.099458395,1.100314915,1.097353625,1.103380805,1.097353625,1.097353625,1.102714746,1.102053691,1.102053691,1.102053691,1.097353625,1.097353625,1.09797965,1.099033297,1.094290915,1.09489463,1.100746368,1.098189348,1.145537694,1.099458395,1.099458395,1.102053691
4461,1.118578073,1.126860811,1.123380271,1.164095003,1.122197362,1.122494174,1.114216724,1.116727645,1.114849205,1.121002808,1.123380271,1.123380271,1.123380271,1.115791967,1.120401111,1.126860811,1.127715328,1.114849205,1.120401111,1.119188766,1.123380271,1.114849205,1.123380271,1.123380271,1.115791967,1.116727645,1.116727645,1.116727645,1.123380271,1.123380271,1.122494174,1.121002808,1.127715328,1.126860811,1.118578073,1.122197362,1.164095003,1.120401111,1.120401111,1.116727645
4462,1.136409779,1.158826992,1.149406918,1.182652313,1.146205376,1.147008698,1.124605795,1.1314016,1.126317605,1.142972319,1.149406918,1.149406918,1.149406918,1.128869187,1.141343826,1.158826992,1.16113974,1.126317605,1.141343826,1.138062617,1.149406918,1.126317605,1.149406918,1.149406918,1.128869187,1.1314016,1.1314016,1.1314016,1.149406918,1.149406918,1.147008698,1.142972319,1.16113974,1.158826992,1.136409779,1.146205376,1.182652313,1.141343826,1.141343826,1.1314016
4463,1.154241484,1.190793173,1.175433564,1.201209622,1.17021339,1.171523222,1.134994866,1.146075554,1.137786006,1.16494183,1.175433564,1.175433564,1.175433564,1.141946407,1.162286542,1.190793173,1.194564153,1.137786006,1.162286542,1.156936467,1.175433564,1.137786006,1.175433564,1.175433564,1.141946407,1.146075554,1.146075554,1.146075554,1.175433564,1.175433564,1.171523222,1.16494183,1.194564153,1.190793173,1.154241484,1.17021339,1.201209622,1.162286542,1.162286542,1.146075554
4464,1.17207319,1.222759355,1.201460211,1.219766931,1.194221404,1.196037745,1.145383937,1.160749508,1.149254406,1.18691134,1.201460211,1.201460211,1.201460211,1.155023627,1.183229257,1.222759355,1.227988565,1.149254406,1.183229257,1.175810318,1.201460211,1.149254406,1.201460211,1.201460211,1.155023627,1.160749508,1.160749508,1.160749508,1.201460211,1.201460211,1.196037745,1.18691134,1.227988565,1.222759355,1.17207319,1.194221404,1.219766931,1.183229257,1.183229257,1.160749508
4465,1.17207319,1.222759355,1.201460211,1.219766931,1.194221404,1.196037745,1.145383937,1.160749508,1.149254406,1.18691134,1.201460211,1.201460211,1.201460211,1.155023627,1.183229257,1.222759355,1.227988565,1.149254406,1.183229257,1.175810318,1.201460211,1.149254406,1.201460211,1.201460211,1.155023627,1.160749508,1.160749508,1.160749508,1.201460211,1.201460211,1.196037745,1.18691134,1.227988565,1.222759355,1.17207319,1.194221404,1.219766931,1.183229257,1.183229257,1.160749508
4466,1.056533251,1.097555958,1.080317555,1.099525467,1.074458847,1.075928898,1.034932378,1.047368461,1.038064931,1.068542467,1.080317555,1.080317555,1.080317555,1.042734235,1.065562383,1.097555958,1.101788205,1.038064931,1.065562383,1.059557886,1.080317555,1.038064931,1.080317555,1.080317555,1.042734235,1.047368461,1.047368461,1.047368461,1.080317555,1.080317555,1.075928898,1.068542467,1.101788205,1.097555958,1.056533251,1.074458847,1.099525467,1.065562383,1.065562383,1.047368461
4467,0.940993313,0.972352562,0.959174899,0.979284003,0.95469629,0.95582005,0.92448082,0.933987413,0.926875457,0.950173594,0.959174899,0.959174899,0.959174899,0.930444842,0.94789551,0.972352562,0.975587845,0.926875457,0.94789551,0.943305453,0.959174899,0.926875457,0.959174899,0.959174899,0.930444842,0.933987413,0.933987413,0.933987413,0.959174899,0.959174899,0.95582005,0.950173594,0.975587845,0.972352562,0.940993313,0.95469629,0.979284003,0.94789551,0.94789551,0.933987413
4468,0.825453374,0.847149165,0.838032244,0.859042539,0.834933733,0.835711202,0.814029261,0.820606366,0.815685983,0.831804721,0.838032244,0.838032244,0.838032244,0.81815545,0.830228636,0.847149165,0.849387485,0.815685983,0.830228636,0.827053021,0.838032244,0.815685983,0.838032244,0.838032244,0.81815545,0.820606366,0.820606366,0.820606366,0.838032244,0.838032244,0.835711202,0.831804721,0.849387485,0.847149165,0.825453374,0.834933733,0.859042539,0.830228636,0.830228636,0.820606366
4469,0.709913435,0.721945769,0.716889588,0.738801075,0.715171176,0.715602355,0.703577702,0.707225319,0.704496509,0.713435847,0.716889588,0.716889588,0.716889588,0.705866058,0.712561762,0.721945769,0.723187125,0.704496509,0.712561762,0.710800588,0.716889588,0.704496509,0.716889588,0.716889588,0.705866058,0.707225319,0.707225319,0.707225319,0.716889588,0.716889588,0.715602355,0.713435847,0.723187125,0.721945769,0.709913435,0.715171176,0.738801075,0.712561762,0.712561762,0.707225319
4470,0.594373496,0.596742372,0.595746932,0.61855961,0.595408618,0.595493507,0.593126144,0.593844271,0.593307034,0.595066974,0.595746932,0.595746932,0.595746932,0.593576666,0.594894888,0.596742372,0.596986765,0.593307034,0.594894888,0.594548155,0.595746932,0.593307034,0.595746932,0.595746932,0.593576666,0.593844271,0.593844271,0.593844271,0.595746932,0.595746932,0.595493507,0.595066974,0.596986765,0.596742372,0.594373496,0.595408618,0.61855961,0.594894888,0.594894888,0.593844271
4471,0.478833558,0.471538976,0.474604277,0.498318146,0.475646061,0.47538466,0.482674585,0.480463224,0.48211756,0.476698101,0.474604277,0.474604277,0.474604277,0.481287273,0.477228014,0.471538976,0.470786405,0.48211756,0.477228014,0.478295723,0.474604277,0.48211756,0.474604277,0.474604277,0.481287273,0.480463224,0.480463224,0.480463224,0.474604277,0.474604277,0.47538466,0.476698101,0.470786405,0.471538976,0.478833558,0.475646061,0.498318146,0.477228014,0.477228014,0.480463224
4472,0.363293619,0.346335579,0.353461621,0.378076682,0.355883504,0.355275812,0.372223026,0.367082176,0.370928086,0.358329228,0.353461621,0.353461621,0.353461621,0.368997881,0.35956114,0.346335579,0.344586045,0.370928086,0.35956114,0.36204329,0.353461621,0.370928086,0.353461621,0.353461621,0.368997881,0.367082176,0.367082176,0.367082176,0.353461621,0.353461621,0.355275812,0.358329228,0.344586045,0.346335579,0.363293619,0.355883504,0.378076682,0.35956114,0.35956114,0.367082176
4473,0.632215017,0.599101277,0.613016204,0.65794097,0.617745384,0.616558751,0.649651353,0.639612883,0.64712274,0.622521116,0.613016204,0.613016204,0.613016204,0.643353654,0.624926655,0.599101277,0.595684985,0.64712274,0.624926655,0.629773516,0.613016204,0.64712274,0.613016204,0.613016204,0.643353654,0.639612883,0.639612883,0.639612883,0.613016204,0.613016204,0.616558751,0.622521116,0.595684985,0.599101277,0.632215017,0.617745384,0.65794097,0.624926655,0.624926655,0.639612883
4474,0.767683404,0.784547467,0.777460916,0.798921807,0.775052454,0.775656779,0.758803482,0.763915842,0.760091246,0.772620284,0.777460916,0.777460916,0.777460916,0.762010754,0.771395199,0.784547467,0.786287305,0.760091246,0.771395199,0.768926804,0.777460916,0.760091246,0.777460916,0.777460916,0.762010754,0.763915842,0.763915842,0.763915842,0.777460916,0.777460916,0.775656779,0.772620284,0.786287305,0.784547467,0.767683404,0.775052454,0.798921807,0.771395199,0.771395199,0.763915842
4475,0.565488512,0.565441523,0.565461268,0.588499244,0.565467979,0.565466295,0.565513254,0.565499009,0.565509666,0.565474756,0.565461268,0.565461268,0.565461268,0.565504318,0.565478169,0.565441523,0.565436675,0.565509666,0.565478169,0.565485047,0.565461268,0.565509666,0.565461268,0.565461268,0.565504318,0.565499009,0.565499009,0.565499009,0.565461268,0.565461268,0.565466295,0.565474756,0.565436675,0.565441523,0.565488512,0.565467979,0.588499244,0.565478169,0.565478169,0.565499009
4476,1.438979211,1.35739837,1.391679955,1.497533833,1.403331023,1.400407569,1.481936333,1.457205003,1.475706702,1.415096781,1.391679955,1.391679955,1.391679955,1.466420974,1.4210232,1.35739837,1.348981804,1.475706702,1.4210232,1.432964196,1.391679955,1.475706702,1.391679955,1.391679955,1.466420974,1.457205003,1.457205003,1.457205003,1.391679955,1.391679955,1.400407569,1.415096781,1.348981804,1.35739837,1.438979211,1.403331023,1.497533833,1.4210232,1.4210232,1.457205003
4477,1.360633619,1.285717913,1.317198701,1.416000219,1.327897879,1.325213271,1.400081154,1.377370368,1.394360483,1.338702378,1.317198701,1.317198701,1.317198701,1.385833397,1.344144609,1.285717913,1.277988979,1.394360483,1.344144609,1.355110029,1.317198701,1.394360483,1.317198701,1.317198701,1.385833397,1.377370368,1.377370368,1.377370368,1.317198701,1.317198701,1.325213271,1.338702378,1.277988979,1.285717913,1.360633619,1.327897879,1.416000219,1.344144609,1.344144609,1.377370368
4478,1.282288027,1.214037456,1.242717447,1.334466606,1.252464736,1.250018973,1.318225976,1.297535733,1.313014263,1.262307975,1.242717447,1.242717447,1.242717447,1.305245819,1.267266019,1.214037456,1.206996154,1.313014263,1.267266019,1.277255862,1.242717447,1.313014263,1.242717447,1.242717447,1.305245819,1.297535733,1.297535733,1.297535733,1.242717447,1.242717447,1.250018973,1.262307975,1.206996154,1.214037456,1.282288027,1.252464736,1.334466606,1.267266019,1.267266019,1.297535733
4479,1.203942435,1.142357,1.168236193,1.252932992,1.177031592,1.174824675,1.236370797,1.217701098,1.231668044,1.185913571,1.168236193,1.168236193,1.168236193,1.224658241,1.190387429,1.142357,1.136003329,1.231668044,1.190387429,1.199401695,1.168236193,1.231668044,1.168236193,1.168236193,1.224658241,1.217701098,1.217701098,1.217701098,1.168236193,1.168236193,1.174824675,1.185913571,1.136003329,1.142357,1.203942435,1.177031592,1.252932992,1.190387429,1.190387429,1.217701098
4480,1.125596843,1.070676543,1.093754939,1.171399379,1.101598449,1.099630377,1.154515618,1.137866463,1.150321825,1.109519168,1.093754939,1.093754939,1.093754939,1.144070664,1.113508839,1.070676543,1.065010503,1.150321825,1.113508839,1.121547529,1.093754939,1.150321825,1.093754939,1.093754939,1.144070664,1.137866463,1.137866463,1.137866463,1.093754939,1.093754939,1.099630377,1.109519168,1.065010503,1.070676543,1.125596843,1.101598449,1.171399379,1.113508839,1.113508839,1.137866463
4481,1.047251251,0.998996086,1.019273685,1.089865766,1.026165305,1.024436079,1.072660439,1.058031828,1.068975605,1.033124765,1.019273685,1.019273685,1.019273685,1.063483086,1.036630249,0.998996086,0.994017678,1.068975605,1.036630249,1.043693362,1.019273685,1.068975605,1.019273685,1.019273685,1.063483086,1.058031828,1.058031828,1.058031828,1.019273685,1.019273685,1.024436079,1.033124765,0.994017678,0.998996086,1.047251251,1.026165305,1.089865766,1.036630249,1.036630249,1.058031828
4482,1.065082956,1.030962268,1.045300331,1.108423075,1.050173319,1.048950603,1.08304951,1.072705783,1.080444005,1.055094276,1.045300331,1.045300331,1.045300331,1.076560306,1.057572964,1.030962268,1.027442091,1.080444005,1.057572964,1.062567213,1.045300331,1.080444005,1.045300331,1.045300331,1.076560306,1.072705783,1.072705783,1.072705783,1.045300331,1.045300331,1.048950603,1.055094276,1.027442091,1.030962268,1.065082956,1.050173319,1.108423075,1.057572964,1.057572964,1.072705783
4483,1.082914662,1.062928449,1.071326978,1.126980384,1.074181333,1.073465127,1.093438581,1.087379737,1.091912405,1.077063787,1.071326978,1.071326978,1.071326978,1.089637526,1.07851568,1.062928449,1.060866503,1.091912405,1.07851568,1.081441064,1.071326978,1.091912405,1.071326978,1.071326978,1.089637526,1.087379737,1.087379737,1.087379737,1.071326978,1.071326978,1.073465127,1.077063787,1.060866503,1.062928449,1.082914662,1.074181333,1.126980384,1.07851568,1.07851568,1.087379737
4484,1.100746368,1.09489463,1.097353625,1.145537694,1.098189348,1.09797965,1.103827653,1.102053691,1.103380805,1.099033297,1.097353625,1.097353625,1.097353625,1.102714746,1.099458395,1.09489463,1.094290915,1.103380805,1.099458395,1.100314915,1.097353625,1.103380805,1.097353625,1.097353625,1.102714746,1.102053691,1.102053691,1.102053691,1.097353625,1.097353625,1.09797965,1.099033297,1.094290915,1.09489463,1.100746368,1.098189348,1.145537694,1.099458395,1.099458395,1.102053691
4485,1.118578073,1.126860811,1.123380271,1.164095003,1.122197362,1.122494174,1.114216724,1.116727645,1.114849205,1.121002808,1.123380271,1.123380271,1.123380271,1.115791967,1.120401111,1.126860811,1.127715328,1.114849205,1.120401111,1.119188766,1.123380271,1.114849205,1.123380271,1.123380271,1.115791967,1.116727645,1.116727645,1.116727645,1.123380271,1.123380271,1.122494174,1.121002808,1.127715328,1.126860811,1.118578073,1.122197362,1.164095003,1.120401111,1.120401111,1.116727645
4486,1.136409779,1.158826992,1.149406918,1.182652313,1.146205376,1.147008698,1.124605795,1.1314016,1.126317605,1.142972319,1.149406918,1.149406918,1.149406918,1.128869187,1.141343826,1.158826992,1.16113974,1.126317605,1.141343826,1.138062617,1.149406918,1.126317605,1.149406918,1.149406918,1.128869187,1.1314016,1.1314016,1.1314016,1.149406918,1.149406918,1.147008698,1.142972319,1.16113974,1.158826992,1.136409779,1.146205376,1.182652313,1.141343826,1.141343826,1.1314016
4487,1.154241484,1.190793173,1.175433564,1.201209622,1.17021339,1.171523222,1.134994866,1.146075554,1.137786006,1.16494183,1.175433564,1.175433564,1.175433564,1.141946407,1.162286542,1.190793173,1.194564153,1.137786006,1.162286542,1.156936467,1.175433564,1.137786006,1.175433564,1.175433564,1.141946407,1.146075554,1.146075554,1.146075554,1.175433564,1.175433564,1.171523222,1.16494183,1.194564153,1.190793173,1.154241484,1.17021339,1.201209622,1.162286542,1.162286542,1.146075554
4488,1.17207319,1.222759355,1.201460211,1.219766931,1.194221404,1.196037745,1.145383937,1.160749508,1.149254406,1.18691134,1.201460211,1.201460211,1.201460211,1.155023627,1.183229257,1.222759355,1.227988565,1.149254406,1.183229257,1.175810318,1.201460211,1.149254406,1.201460211,1.201460211,1.155023627,1.160749508,1.160749508,1.160749508,1.201460211,1.201460211,1.196037745,1.18691134,1.227988565,1.222759355,1.17207319,1.194221404,1.219766931,1.183229257,1.183229257,1.160749508
4489,1.17207319,1.222759355,1.201460211,1.219766931,1.194221404,1.196037745,1.145383937,1.160749508,1.149254406,1.18691134,1.201460211,1.201460211,1.201460211,1.155023627,1.183229257,1.222759355,1.227988565,1.149254406,1.183229257,1.175810318,1.201460211,1.149254406,1.201460211,1.201460211,1.155023627,1.160749508,1.160749508,1.160749508,1.201460211,1.201460211,1.196037745,1.18691134,1.227988565,1.222759355,1.17207319,1.194221404,1.219766931,1.183229257,1.183229257,1.160749508
4490,1.056533251,1.097555958,1.080317555,1.099525467,1.074458847,1.075928898,1.034932378,1.047368461,1.038064931,1.068542467,1.080317555,1.080317555,1.080317555,1.042734235,1.065562383,1.097555958,1.101788205,1.038064931,1.065562383,1.059557886,1.080317555,1.038064931,1.080317555,1.080317555,1.042734235,1.047368461,1.047368461,1.047368461,1.080317555,1.080317555,1.075928898,1.068542467,1.101788205,1.097555958,1.056533251,1.074458847,1.099525467,1.065562383,1.065562383,1.047368461
4491,0.940993313,0.972352562,0.959174899,0.979284003,0.95469629,0.95582005,0.92448082,0.933987413,0.926875457,0.950173594,0.959174899,0.959174899,0.959174899,0.930444842,0.94789551,0.972352562,0.975587845,0.926875457,0.94789551,0.943305453,0.959174899,0.926875457,0.959174899,0.959174899,0.930444842,0.933987413,0.933987413,0.933987413,0.959174899,0.959174899,0.95582005,0.950173594,0.975587845,0.972352562,0.940993313,0.95469629,0.979284003,0.94789551,0.94789551,0.933987413
4492,0.825453374,0.847149165,0.838032244,0.859042539,0.834933733,0.835711202,0.814029261,0.820606366,0.815685983,0.831804721,0.838032244,0.838032244,0.838032244,0.81815545,0.830228636,0.847149165,0.849387485,0.815685983,0.830228636,0.827053021,0.838032244,0.815685983,0.838032244,0.838032244,0.81815545,0.820606366,0.820606366,0.820606366,0.838032244,0.838032244,0.835711202,0.831804721,0.849387485,0.847149165,0.825453374,0.834933733,0.859042539,0.830228636,0.830228636,0.820606366
4493,0.709913435,0.721945769,0.716889588,0.738801075,0.715171176,0.715602355,0.703577702,0.707225319,0.704496509,0.713435847,0.716889588,0.716889588,0.716889588,0.705866058,0.712561762,0.721945769,0.723187125,0.704496509,0.712561762,0.710800588,0.716889588,0.704496509,0.716889588,0.716889588,0.705866058,0.707225319,0.707225319,0.707225319,0.716889588,0.716889588,0.715602355,0.713435847,0.723187125,0.721945769,0.709913435,0.715171176,0.738801075,0.712561762,0.712561762,0.707225319
4494,0.594373496,0.596742372,0.595746932,0.61855961,0.595408618,0.595493507,0.593126144,0.593844271,0.593307034,0.595066974,0.595746932,0.595746932,0.595746932,0.593576666,0.594894888,0.596742372,0.596986765,0.593307034,0.594894888,0.594548155,0.595746932,0.593307034,0.595746932,0.595746932,0.593576666,0.593844271,0.593844271,0.593844271,0.595746932,0.595746932,0.595493507,0.595066974,0.596986765,0.596742372,0.594373496,0.595408618,0.61855961,0.594894888,0.594894888,0.593844271
4495,0.478833558,0.471538976,0.474604277,0.498318146,0.475646061,0.47538466,0.482674585,0.480463224,0.48211756,0.476698101,0.474604277,0.474604277,0.474604277,0.481287273,0.477228014,0.471538976,0.470786405,0.48211756,0.477228014,0.478295723,0.474604277,0.48211756,0.474604277,0.474604277,0.481287273,0.480463224,0.480463224,0.480463224,0.474604277,0.474604277,0.47538466,0.476698101,0.470786405,0.471538976,0.478833558,0.475646061,0.498318146,0.477228014,0.477228014,0.480463224
4496,0.363293619,0.346335579,0.353461621,0.378076682,0.355883504,0.355275812,0.372223026,0.367082176,0.370928086,0.358329228,0.353461621,0.353461621,0.353461621,0.368997881,0.35956114,0.346335579,0.344586045,0.370928086,0.35956114,0.36204329,0.353461621,0.370928086,0.353461621,0.353461621,0.368997881,0.367082176,0.367082176,0.367082176,0.353461621,0.353461621,0.355275812,0.358329228,0.344586045,0.346335579,0.363293619,0.355883504,0.378076682,0.35956114,0.35956114,0.367082176
4497,0.632215017,0.599101277,0.613016204,0.65794097,0.617745384,0.616558751,0.649651353,0.639612883,0.64712274,0.622521116,0.613016204,0.613016204,0.613016204,0.643353654,0.624926655,0.599101277,0.595684985,0.64712274,0.624926655,0.629773516,0.613016204,0.64712274,0.613016204,0.613016204,0.643353654,0.639612883,0.639612883,0.639612883,0.613016204,0.613016204,0.616558751,0.622521116,0.595684985,0.599101277,0.632215017,0.617745384,0.65794097,0.624926655,0.624926655,0.639612883
